Region,Constituency,Stations,Centers,Code,UDP,NPP,NUP,PDOIS,GDC,INDP,LEAVE_BLANK
BRIKAMA,KOMBO SOUTH,TUJERENG BANTABA,TUJERENG BANTABA 1,304101,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TUJERENG BANTABA,TUJERENG BANTABA 2,304102,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TUJERENG BANTABA,TUJERENG BANTABA 3,304103,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TUJERENG BANTABA,TUJERENG BANTABA 4,304104,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TUJERENG (AROUND SEN SEC SCH),TUJERENG (AROUND SEN SEC SCH) 1,304111,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TUJERENG (AROUND SEN SEC SCH),TUJERENG (AROUND SEN SEC SCH) 2,304112,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,BATOKUNKU SKILL CENTRE (NEAR MOSQUE),BATOKUNKU SKILL CENTRE (NEAR MOSQUE) 1,304121,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,BATOKUNKU SKILL CENTRE (NEAR MOSQUE),BATOKUNKU SKILL CENTRE (NEAR MOSQUE) 2,304122,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,BATOKUNKU SKILL CENTRE (NEAR MOSQUE),BATOKUNKU SKILL CENTRE (NEAR MOSQUE) 3,304123,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,BATOKUNKU ( NEAR NURSERY SCH.),BATOKUNKU ( NEAR NURSERY SCH.),304131,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TANJI COMM. CENTRE,TANJI COMM. CENTRE 1,304141,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TANJI COMM. CENTRE,TANJI COMM. CENTRE 2,304142,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TANJI COMM. CENTRE,TANJI COMM. CENTRE 3,304143,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TANJI COMM. CENTRE,TANJI COMM. CENTRE 4,304144,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TANJI B,TANJI B 1,304151,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TANJI B,TANJI B 2,304152,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TANJI B,TANJI B 3,304153,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TANJI B,TANJI B 4,304154,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,TANJI B,TANJI B 5,304155,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,KUNKUJANG MARIAMA BANTABA,KUNKUJANG MARIAMA BANTABA 1,304161,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,KUNKUJANG MARIAMA BANTABA,KUNKUJANG MARIAMA BANTABA 2,304162,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,BANYAKA BANTABA,BANYAKA BANTABA 1,304171,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,BANYAKA BANTABA,BANYAKA BANTABA 2,304172,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,BANYAKA BANTABA,BANYAKA BANTABA 3,304173,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,JAMBANJELLY MARKET,JAMBANJELLY MARKET 1,304181,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,JAMBANJELLY MARKET,JAMBANJELLY MARKET 2,304182,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,JAMBANJELLY MARKET,JAMBANJELLY MARKET 3,304183,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,JAMBANJELLY MARKET,JAMBANJELLY MARKET 4,304184,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,JAMBANJELLY MARKET,JAMBANJELLY MARKET 5,304185,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,RUMBA BANTABA,RUMBA BANTABA 1,304191,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,JAMBUR BANTABA,JAMBUR BANTABA 2,304201,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,JAMBUR BANTABA,JAMBUR BANTABA 3,304202,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,JAMBUR BANTABA,JAMBUR BANTABA 4,304203,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,JAMBUR BANTABA,JAMBUR BANTABA 5,304204,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,JAMBUR BANTABA,JAMBUR BANTABA 6,304205,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO MOSQUE,FARATO MOSQUE 1,304211,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO MOSQUE,FARATO MOSQUE 2,304212,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO MOSQUE,FARATO MOSQUE 3,304213,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO MOSQUE,FARATO MOSQUE 4,304214,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO MOSQUE,FARATO MOSQUE 5,304215,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO NEW TOWN MOSQUE,FARATO NEW TOWN MOSQUE 1,304221,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO NEW TOWN MOSQUE,FARATO NEW TOWN MOSQUE 2,304222,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO NEMA MOSQUE,FARATO NEMA MOSQUE 1,304231,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO NEMA MOSQUE,FARATO NEMA MOSQUE 2,304232,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO NEMA MOSQUE,FARATO NEMA MOSQUE 3,304233,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO NEMA MOSQUE,FARATO NEMA MOSQUE 4,304234,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO (SANCHABA) OUTSIDE ALKALO'S COMPOUND,FARATO (SANCHABA) OUTSIDE ALKALO'S COMPOUND 1,304241,0,0,0,0,0,0,
BRIKAMA,KOMBO SOUTH,FARATO (SANCHABA) OUTSIDE ALKALO'S COMPOUND,FARATO (SANCHABA) OUTSIDE ALKALO'S COMPOUND 2,304242,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,SEREKUNDA NDING SKILL CENTRE,SEREKUNDA NDING SKILL CENTRE,305011,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,KEMBUJEH BANTABA,KEMBUJEH BANTABA 1,305021,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,KEMBUJEH BANTABA,KEMBUJEH BANTABA 2,305022,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,KEMBUJEH BANTABA,KEMBUJEH BANTABA 3,305023,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,KEMBUJEH MEDINA SCH GROUND,KEMBUJEH MEDINA SCH GROUND 1,305031,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,KEMBUJEH MEDINA SCH GROUND,KEMBUJEH MEDINA SCH GROUND 2,305032,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA DARUKHAIRU MOSQUE,BRIKAMA DARUKHAIRU MOSQUE 1,305041,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA DARUKHAIRU MOSQUE,BRIKAMA DARUKHAIRU MOSQUE 2,305042,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA DARUKHAIRU MOSQUE,BRIKAMA DARUKHAIRU MOSQUE 3,305043,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA DARUKHAIRU MOSQUE,BRIKAMA DARUKHAIRU MOSQUE 4,305044,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA MISIRA MOSQUE,BRIKAMA MISIRA MOSQUE 1,305051,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA MISIRA MOSQUE,BRIKAMA MISIRA MOSQUE 2,305052,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA MISIRA MOSQUE,BRIKAMA MISIRA MOSQUE 3,305053,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA KABAFITA MOSQUE,BRIKAMA KABAFITA MOSQUE 1,305061,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA KABAFITA MOSQUE,BRIKAMA KABAFITA MOSQUE 2,305062,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA KABAFITA MOSQUE,BRIKAMA KABAFITA MOSQUE 3,305063,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA KABAFITA MOSQUE,BRIKAMA KABAFITA MOSQUE 4,305064,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA WELLINGARA PRAYING GROUNDS,BRIKAMA WELLINGARA PRAYING GROUNDS 1,305071,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA WELLINGARA PRAYING GROUNDS,BRIKAMA WELLINGARA PRAYING GROUNDS 2,305072,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA WELLINGARA PRAYING GROUNDS,BRIKAMA WELLINGARA PRAYING GROUNDS 3,305073,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA WELLINGARA PRAYING GROUNDS,BRIKAMA WELLINGARA PRAYING GROUNDS 4,305074,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,KUBUNEH SKILL CENTRE,KUBUNEH SKILL CENTRE 1,305081,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,KUBUNEH SKILL CENTRE,KUBUNEH SKILL CENTRE 2,305082,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BAFULOTO BANTABA,BAFULOTO BANTABA 1,305091,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BAFULOTO BANTABA,BAFULOTO BANTABA 2,305092,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BAFULOTO NEMA SU,BAFULOTO NEMA SU 1,305101,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BAFULOTO NEMA SU,BAFULOTO NEMA SU 2,305102,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,FARATO BOJANG KUNDA (SOTOKOI DARU) BANTABA,FARATO BOJANG KUNDA (SOTOKOI DARU) BANTABA 1,305111,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,FARATO BOJANG KUNDA (SOTOKOI DARU) BANTABA,FARATO BOJANG KUNDA (SOTOKOI DARU) BANTABA 2,305112,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,FARATO BOJANG KUNDA (SOTOKOI DARU) BANTABA,FARATO BOJANG KUNDA (SOTOKOI DARU) BANTABA 3,305113,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI COLLEGE MARKET,BRIKAMA NYAMBAI COLLEGE MARKET 1,305121,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI COLLEGE MARKET,BRIKAMA NYAMBAI COLLEGE MARKET 2,305122,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI COLLEGE MARKET,BRIKAMA NYAMBAI COLLEGE MARKET 3,305123,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI COLLEGE MARKET,BRIKAMA NYAMBAI COLLEGE MARKET 4,305124,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI BABA GALLEH MOSQUE,BRIKAMA NYAMBAI BABA GALLEH MOSQUE 1,305131,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI BABA GALLEH MOSQUE,BRIKAMA NYAMBAI BABA GALLEH MOSQUE 2,305132,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI BABA GALLEH MOSQUE,BRIKAMA NYAMBAI BABA GALLEH MOSQUE 3,305133,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI BABA GALLEH MOSQUE,BRIKAMA NYAMBAI BABA GALLEH MOSQUE 4,305134,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI JAMBARR SANNEH (METHODIST SCH GATE),BRIKAMA NYAMBAI JAMBARR SANNEH (METHODIST SCH GATE) 1,305141,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI JAMBARR SANNEH (METHODIST SCH GATE),BRIKAMA NYAMBAI JAMBARR SANNEH (METHODIST SCHGATE) 2,305142,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NYAMBAI JAMBARR SANNEH (METHODIST SCH GATE),BRIKAMA NYAMBAI JAMBARR SANNEH (METHODIST SCH GATE) 3,305143,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,NEW TOWN NORTH (MOTHER ALI NUR. SCH.),NEW TOWN NORTH (MOTHER ALI NUR. SCH.) 1,305151,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,NEW TOWN NORTH (MOTHER ALI NUR. SCH.),NEW TOWN NORTH (MOTHER ALI NUR. SCH.) 2,305152,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NEMATABA GIRL GUIDES CENTRE,BRIKAMA NEMATABA GIRL GUIDES CENTRE 1,305161,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NEMATABA GIRL GUIDES CENTRE,BRIKAMA NEMATABA GIRL GUIDES CENTRE 2,305162,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NEMA GEEBUNGOTO (COMM DEV.),BRIKAMA NEMA GEEBUNGOTO (COMM DEV.) 1,305171,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BRIKAMA NEMA GEEBUNGOTO (COMM DEV.),BRIKAMA NEMA GEEBUNGOTO (COMM DEV.) 2,305172,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,JAMISA BANTABA,JAMISA BANTABA 1,305181,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,JAMISA BANTABA,JAMISA BANTABA 2,305182,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,JAMISA BANTABA,JAMISA BANTABA 3,305183,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,JALAMBANG MOSQUE,JALAMBANG MOSQUE 1,305191,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,JALAMBANG MOSQUE,JALAMBANG MOSQUE 2,305192,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,JALAMBANG MOSQUE,JALAMBANG MOSQUE 3,305193,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,JALAMBANG MOSQUE,JALAMBANG MOSQUE 4,305194,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,KASSAKUNDA BANTABA,KASSAKUNDA BANTABA 1,305201,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,KASSAKUNDA BANTABA,KASSAKUNDA BANTABA 2,305202,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,BUSURANDING BANTABA,BUSURANDING BANTABA,305211,0,0,0,0,0,0,
BRIKAMA,BRIKAMA NORTH,TAIBATOU BANTABA,TAIBATOU BANTABA,305221,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA MEDINA BANTABA,BRIKAMA MEDINA BANTABA 1,306011,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA MEDINA BANTABA,BRIKAMA MEDINA BANTABA 2,306012,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA MEDINA BANTABA,BRIKAMA MEDINA BANTABA 3,306013,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,JAMWELLY BANTABA,JAMWELLY BANTABA 1,306021,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,JAMWELLY BANTABA,JAMWELLY BANTABA 2,306022,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,MANDUAR BANTABA,MANDUAR BANTABA 1,306031,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,MANDUAR BANTABA,MANDUAR BANTABA 2,306032,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,MANDUAR BANTABA,MANDUAR BANTABA 3,306033,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,MANDUAR BANTABA,MANDUAR BANTABA 4,306034,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,PENYEM BANTABA,PENYEM BANTABA 1,306041,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,PENYEM BANTABA,PENYEM BANTABA 2,306042,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BUSURA CLINIC,BUSURA CLINIC 1,306051,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BUSURA CLINIC,BUSURA CLINIC 2,306052,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BUSURA CLINIC,BUSURA CLINIC 3,306053,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,DARSILAMEH HEALTH CENTRE,DARSILAMEH HEALTH CENTRE 1,306061,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,DARSILAMEH HEALTH CENTRE,DARSILAMEH HEALTH CENTRE 2,306062,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,DARSILAMEH HEALTH CENTRE,DARSILAMEH HEALTH CENTRE 3,306063,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,KABAKEL OUTSIDE SCH,KABAKEL OUTSIDE SCH,306071,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,MARAKISSA BANTABA,MARAKISSA BANTABA 1,306081,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,MARAKISSA BANTABA,MARAKISSA BANTABA 2,306082,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,MARAKISSA BANTABA,MARAKISSA BANTABA 3,306083,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BAKARY SAMBOU YAA MOSQUE,BAKARY SAMBOU YAA MOSQUE 1,306091,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BAKARY SAMBOU YAA MOSQUE,BAKARY SAMBOU YAA MOSQUE 2,306092,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,KITTY BANTABA,KITTY BANTABA 1,306101,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,KITTY BANTABA,KITTY BANTABA 2,306102,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,KITTY BANTABA,KITTY BANTABA 3,306103,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,KITTY BANTABA,KITTY BANTABA 4,306104,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA SANNEH KUNDA BANTABA,BRIKAMA SANNEH KUNDA BANTABA 1,306111,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA SANNEH KUNDA BANTABA,BRIKAMA SANNEH KUNDA BANTABA 2,306112,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA SANNEH KUNDA BANTABA,BRIKAMA SANNEH KUNDA BANTABA 3,306113,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA BOJANG KUNDA BANTABA,BRIKAMA BOJANG KUNDA BANTABA 4,306121,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA SUMA KUNDA BANTABA,BRIKAMA SUMA KUNDA BANTABA 1,306131,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA SUMA KUNDA BANTABA,BRIKAMA SUMA KUNDA BANTABA 2,306132,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA HAWLA KUNDA (KABILO HEAD COMP. GATE),BRIKAMA HAWLA KUNDA (KABILO HEAD COMP. GATE) 1,306141,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA HAWLA KUNDA (KABILO HEAD COMP. GATE),BRIKAMA HAWLA KUNDA (KABILO HEAD COMP. GATE) 2,306142,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA MANSARINGSU BANTABA,BRIKAMA MANSARINGSU BANTABA,306151,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA SANTUSO NURSERY SCH.,BRIKAMA SANTUSO NURSERY SCH. 1,306161,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA SANTUSO NURSERY SCH.,BRIKAMA SANTUSO NURSERY SCH. 2,306162,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA PERSEVERANCE BANTABA,BRIKAMA PERSEVERANCE BANTABA 1,306171,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA PERSEVERANCE BANTABA,BRIKAMA PERSEVERANCE BANTABA 2,306172,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA PERSEVERANCE BANTABA,BRIKAMA PERSEVERANCE BANTABA 3,306173,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA PERSEVERANCE PRAYING GROUND,BRIKAMA PERSEVERANCE PRAYING GROUND 1,306181,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA PERSEVERANCE PRAYING GROUND,BRIKAMA PERSEVERANCE PRAYING GROUND 2,306182,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA PERSEVERANCE PRAYING GROUND,BRIKAMA PERSEVERANCE PRAYING GROUND 3,306183,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA GIDDA BANTABA,BRIKAMA GIDDA BANTABA 1,306191,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA GIDDA BANTABA,BRIKAMA GIDDA BANTABA 2,306192,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA GIDDA BANTABA,BRIKAMA GIDDA BANTABA 3,306193,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA GIDDA BANTABA,BRIKAMA GIDDA BANTABA 4,306194,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA GIDDA (SCHOOL AREA),BRIKAMA GIDDA (SCHOOL AREA) 1,306201,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA GIDDA (SCHOOL AREA),BRIKAMA GIDDA (SCHOOL AREA) 2,306202,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA GIDDA (SCHOOL AREA),BRIKAMA GIDDA (SCHOOL AREA) 3,306203,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA GIDDA (SCHOOL AREA),BRIKAMA GIDDA (SCHOOL AREA) 4,306204,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA DARSILAMEH (NEAR ALKALO'S COMPOUND),BRIKAMA DARSILAMEH (NEAR ALKALO'S COMPOUND) 1,306211,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA DARSILAMEH (NEAR ALKALO'S COMPOUND),BRIKAMA DARSILAMEH (NEAR ALKALO'S COMPOUND) 2,306212,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA DARSILAMEH (NEAR ALKALO'S COMPOUND),BRIKAMA DARSILAMEH (NEAR ALKALO'S COMPOUND) 3,306213,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA NEWTOWN SOUTH MOSQUE,BRIKAMA NEWTOWN SOUTH MOSQUE 1,306221,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA NEWTOWN SOUTH MOSQUE,BRIKAMA NEWTOWN SOUTH MOSQUE 2,306222,0,0,0,0,0,0,
BRIKAMA,BRIKAMA SOUTH,BRIKAMA NEWTOWN SOUTH MOSQUE,BRIKAMA NEWTOWN SOUTH MOSQUE 3,306223,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,KULORO BANTABA,KULORO BANTABA 1,307011,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,KULORO BANTABA,KULORO BANTABA 2,307012,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,KULORO BANTABA,KULORO BANTABA 3,307013,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,KULORO BANTABA,KULORO BANTABA 4,307014,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,BONTO KUTA JALOKOTO BANTABA,BONTO KUTA JALOKOTO BANTABA,307021,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,PIRANG BANTABA,PIRANG BANTABA 1,307031,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,PIRANG BANTABA,PIRANG BANTABA 2,307032,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,PIRANG BERENDING BANTABA,PIRANG BERENDING BANTABA 1,307041,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,PIRANG BERENDING BANTABA,PIRANG BERENDING BANTABA 2,307042,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,PIRANG BERENDING BANTABA,PIRANG BERENDING BANTABA 3,307043,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,PIRANG BERENDING DARUSALAM,PIRANG BERENDING DARUSALAM,307051,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,KAIRABA (FARABA MANOKANG) BANTABA,KAIRABA (FARABA MANOKANG) BANTABA 1,307061,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,KAIRABA (FARABA MANOKANG) BANTABA,KAIRABA (FARABA MANOKANG) BANTABA 2,307062,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,FARABA BANTA BANATBA,FARABA BANTA BANATBA 1,307071,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,FARABA BANTA BANATBA,FARABA BANTA BANATBA 2,307072,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,FARABA BANTA BANATBA,FARABA BANTA BANATBA 3,307073,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,MEDINA SOKOTOI BANTABA,MEDINA SOKOTOI BANTABA 1,307081,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,MEDINA SOKOTOI BANTABA,MEDINA SOKOTOI BANTABA 2,307082,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,FARABA SUTU CCF .,FARABA SUTU CCF .,307091,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,KAFUTA BANTABA,KAFUTA BANTABA 1,307101,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,KAFUTA BANTABA,KAFUTA BANTABA 2,307102,0,0,0,0,0,0,
BRIKAMA,KOMBO EAST,KAFUTA BANTABA,KAFUTA BANTABA 3,307103,0,0,0,0,0,0,
